0,0.1,ACCGEN,ACCNIS,ACRARU,ACRRIS,ACRSCH,ACRSCI,ACTHYP,AEGCAU,AEGMON,AIXGAL,ALAARV,ALCATT,ALERUF,ALOAEG,ANACLY,ANACRE,ANAPLA,ANASTR,ANSANS,ANTCAM,ANTPRA,ANTSPI,ANTTRI,APUAPU,APUMEL,APUPAL,AQUCHR,ARDCIN,ARDPUR,ARDSPE,AREINT,ASIOTU,ATHNOC,AYTFER,AYTFUL,BOMGAR,BONBON,BOTSTE,BRACAN,BUBBUB,BUBIBI,BUROED,BUTBUT,CALALP,CALBRA,CALCAN,CAPEUR,CARCAN,CARCAR,CARCHL,CARFLA,CARSPI,CERBRA,CERFAM,CETCET,CHAALE,CHADUB,CHLHYB,CHLNIG,CICCIC,CICNIG,CINCIN,CIRAER,CIRCYA,CIRGAL,CIRPYG,CISJUN,CLAGLA,COCCOC,COLLIV,COLOEN,COLPAL,CORCOR,CORFRU,CORGAR,CORMON,CORRAX,COTCOT,CRECRE,CUCCAN,CYGCOL,CYGOLO,DELURB,DENMAJ,DENMED,DENMIN,DRYMAR,EGRALB,EGRGAR,EMBCIA,EMBCIR,EMBCIT,EMBHOR,EMBSCH,ERIRUB,FALCOL,FALNAU,FALPER,FALSUB,FALTIN,FALVES,FICHYP,FRICOE,FRIMON,FULATR,GALCHL,GALCRI,GALGAL,GARGLA,GELNIL,GRUGRU,GYPFUL,HIEPEN,HIMHIM,HIPICT,HIPPOL,HIRRUS,JYNTOR,LANCOL,LANEXC,LANMER,LANSEN,LARARG,LARCAN,LARFUS,LARMAR,LARMEL,LARMIC,LARRID,LIMLIM,LOCLUS,LOCNAE,LOXCUR,LULARB,LUSMEG,LUSSVE,MELCAL,MERAPI,MERMER,MILCAL,MILMIG,MILMIL,MONNIV,MONSAX,MONSOL,MOTALB,MOTCIN,MOTFLA,MOTIMA,MUSSTR,NEOPER,NETRUF,NUCCAR,NUMARQ,NUMPHA,NYCNYC,OENOEN,ORIORI,OTUSCO,PANBIA,PANHAL,PARATE,PARCAE,PARCRI,PARCYA,PARMAJ,PARMON,PARPAL,PASDOM,PASMON,PERAPI,PERPER,PETPET,PHAARI,PHACAR,PHACOL,PHOCHI,PHOOCH,PHOPHO,PHORUB,PHYBON,PHYCOL,PHYIBE,PHYSIB,PHYTRO,PICCAN,PICPIC,PICTRI,PICVIR,PLALEU,PLEFAL,PODCRI,PRUCOL,PRUMOD,PSIKRA,PTEALC,PTYRUP,PYRGRA,PYRPYR,PYRRAX,RALAQU,RECAVO,REGIGN,REGREG,RIPRIP,SAXRUB,SAXTOR,SCORUS,SERCIT,SERSER,SITEUR,STEALB,STEHIR,STESAN,STRALU,STRDEC,STRTUR,STUUNI,STUVUL,SULBAS,SYLATR,SYLBOR,SYLCAN,SYLCOM,SYLCON,SYLCUR,SYLHOR,SYLMEL,SYLUND,TACRUF,TADTAD,TETRAX,THRAET,TRIGLA,TRINEB,TRIOCH,TRITOT,TROTRO,TURILI,TURMER,TURPHI,TURPIL,TURTOR,TURVIS,UPUEPO,VANVAN
733100,2474200,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,17,0,0,0,0,3,0,0,0,0,19,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,0,0,13,0,0,3,0,0,0,1,0,4,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,1,0,26,0,11,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0
735100,1900200,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0
735100,2044200,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,7,0,0,1,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,9,0,0,17,0,0,0,0,0,0,0,22,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,1,0,9,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,12,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,15,0,0,14,0,0
735100,2078200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,0,0,3,9,0,9,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,9,0,39,0,3,0,27,0,0,12,3,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,9,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,3,30,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,12,0,0,21,0,0,15,0,3,0,0,0,0,9,0,6,0,0,0,15,0,0,0,0,18,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,21,12,0,183,0,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,6
735100,2354200,0,0,1,0,0,3,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,6,15,0,10,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,5,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,9,0,5,0,8,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,17,1,0,0,0,0,0
735100,2364200,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,3,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18,2,20,1,222,0,1,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,3,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,10,0,0,18,0,0,0,0,0,2,2,0,5,0,0,0,9,0,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,19,1,0,29,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,5,0,0,0,0,0
735100,2394200,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,4,0,0,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,14,11,0,5,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,2,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,1,0,0,0,6,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0,13,0,0,33,0,0,4,0,0,0,1,0,4,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,7,2,0,43,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0
737100,2126200,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20,2,0,5,0,0,0,0,0,0,0,2,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,0,13,0,0,0,0,6,0,3,0,0,0,0,0,0,0,1,0,9,0,0,0,0,17,0,0,22,0,2,5,0,0,0,0,0,0,1,0,3,10,0,0,4,0,0,4,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,5,2,0,13,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,5,0,0,0,0,0
737100,2384200,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,12,93,35,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0
739100,2388200,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,5,23,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,3,0,22,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0
741100,2372200,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,6,34,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,1,0,0,0,0,0,0,6,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,1,0,0,1,0,0,3,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0
741100,2448200,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,8,72,0,0,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,15,0,2,1,1,0,4,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,11,0,0,9,0,1,2,0,0,0,4,0,2,0,0,0,9,0,0,0,0,3,0,3,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,13,1,0,13,0,12,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,18,4,0,0,0,0,0
743100,1974200,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,6,0,0,19,0,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,10,0,0,4,0,0
743100,2058200,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,21,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,6,0,18,0,0,0,9,0,0,0,6,0,3,0,0,0,0,9,0,0,0,6,0,0,0,0,6,0,0,21,0,6,0,0,0,3,0,0,0,0,0,0,3,18,0,3,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,54,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,15,0,0,33,0,0,36,0,0,0,0,0,0,3,0,15,0,0,0,9,0,0,6,0,0,0,24,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,3,0,87,0,45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,36,3,0,0,0,0,9
743100,2212200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,26,33,0,0,0,0,0,8,0,0,0,6,0,0,1,0,4,0,4,1,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,8,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,16,0,2,4,0,0,0,0,0,0,8,0,2,0,0,0,3,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,6,1,0,318,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,3,0,0,0,7,0
743100,2232200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,14,0,0,0,0,0,0,8,0,0,0,1,0,0,2,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,8,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,7,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,1,0,0,7,0,22,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,24,18,0,0,4,0,0
745100,1892200,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,9,0,0,0,0,0,0,356,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,0,0,2,0,0,0,0,0,0,320,0,0,0,0,0,4,0,2,0,0,0,7,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,2,0,0,8,0,0,5,0,0,0,0,0,6,0,0,2,0,0,0,4,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,0,0,2,1,0,33,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0
745100,1936200,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,6,0,0,2,0,0,0,1,0,0,40,1,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,20,0,0,15,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,6,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,2,0,11,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,4,0
745100,1970200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,10,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,14,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,9,0,0,0,0,0
745100,2004200,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,3,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,1,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,2,0,0,5,0,0,13,0,1,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,1,2,0,0,0,0,0,0,0,8,0,10,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,3,1,0
745100,2046200,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,0,0,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,30,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,15,18,0,0,0,0,0,0,36,0,0,12,9,0,0,6,0,0,0,0,15,0,0,18,0,0,0,0,6,0,0,45,0,0,0,0,0,6,0,0,0,0,0,0,3,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,30,0,9,27,0,0,0,0,0,0,9,0,24,3,0,0,21,0,0,3,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,6,3,0,0,0,0,18,3,0,3,0,51,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,45,6,0,0,9,0,0
745100,2096200,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,8,0,0,0,5,0,0,1,0,0,0,1,5,0,0,3,0,0,0,0,1,0,0,18,0,0,0,0,0,5,0,0,0,0,0,0,1,17,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,17,0,5,29,0,0,0,0,0,0,2,0,3,3,0,0,5,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,4,0,0,0,0,9,5,0,20,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,3,0,0,0,2,0
745100,2152200,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,19,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,2,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,8,0,0,9,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,5,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,15,3,0,24,0,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,1,0,0,0,2,0
745100,2172200,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,30,0,1,0,0,0,6,0,0,0,2,0,0,1,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,9,0,2,12,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,8,6,0,16,0,20,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,6,0,0,0,3,0
